,Unnamed: 0,PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_DATECOMPLETED,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_RENTPERSQFT,PROPERTY_RENTPERSQFTALLUNITS,mean_submarket,min_submarket,max_submarket,mean_market,min_market,max_market,Censustract
0,0,54_106,54,Little Rock,17,Jacksonville,Pulaski,Park Place of Jacksonville,William Manor,700 Poplar Street,Jacksonville,AR,72076,34.869742,-92.11691,68,48520,1.44,C+,C,1976-01-01,47.1,645,0.01329348722176422,0.903957131079967,0.8279865591427924,0.630832358565885,1.176892230576441,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 36.08
1,1,54_1314693,54,Little Rock,10,John Barrow,Pulaski,Ascent at Aldersgate,,1310 Aldersgate Road,Little Rock,AR,72205,34.74083,-92.390435,50,55025,1.59,A-,B-,2019-01-01,86.0,1334,0.02424352567014993,1.212176283507497,0.9420617129151261,0.7104506232023011,1.212176283507497,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 24.10
2,2,54_146,54,Little Rock,21,Saline,Saline,Country Oaks,,1309 Country Oaks Drive,Benton,AR,72015,34.5501859,-92.546367,66,60720,9.6,B-,C+,1993-01-01,100.0,726,0.01195652173913044,0.7891304347826087,0.7891304347826087,0.7891304347826087,0.7891304347826087,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 106.02
3,3,54_163,54,Little Rock,11,Midtown,Pulaski,Summerhill,,419 Bob White Drive,Little Rock,AR,72205,34.7496324,-92.3473797,53,58788,3.45,B-,B,1988-01-01,94.3,797,0.01355718854187929,0.7185309927196026,0.9035798881929946,0.6403574087862993,1.30656152124354,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 21.03
4,4,54_171,54,Little Rock,6,Oak Forest,Pulaski,Pinnacle Rock,,1100 Fair Park Blvd,Little Rock,AR,72204,34.741849,-92.334997,52,40800,0.77,C+,C,2016-10-19,100.0,830,0.02034313725490196,1.057843137254902,0.941249804339461,0.8017298662177726,1.060524091293322,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 18
5,5,54_202,54,Little Rock,17,Jacksonville,Pulaski,Windgate Square,"Remington Place, Poplar Square",700 Poplar Street,Jacksonville,AR,72076,34.869855,-92.116747,53,39700,1.26,C,C,1969-01-01,35.8,667,0.01680100755667506,0.8904534005037784,0.8279865591427924,0.630832358565885,1.176892230576441,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 36.08
6,6,54_216,54,Little Rock,24,River Mountain,Pulaski,"Bentley, The",,2001 Green Mountain Drive,Little Rock,AR,72212,34.771225,-92.402927,64,36224,2.69,B-,B-,1984-01-01,90.6,600,0.01656360424028269,1.060070671378092,1.046974275633064,0.7373086220789686,1.36003481224956,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 22.09
7,7,54_221,54,Little Rock,26,Conway,Faulkner,Plaza Pointe,,2400 Market Plaza,Conway,AR,72032,35.110372,-92.449224,64,53056,2.88,B-,C+,2011-01-01,100.0,746,0.01406061519903498,0.8998793727382388,0.8562712116770491,0.7331670822942643,1.029113096535193,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 305.02
8,8,54_233,54,Little Rock,15,North Little Rock,Pulaski,Argenta Square,,617 North Maple Street,North Little Rock,AR,72114,34.7595848,-92.2693742,57,49209,1.45,C,C,2002-01-01,96.5,752,0.01528175740210124,0.8710601719197707,1.01889661451744,0.5909626274065685,1.389378628251989,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 25
9,9,54_242,54,Little Rock,15,North Little Rock,Pulaski,Woodland Terrace,,1701 Skyline Drive,North Little Rock,AR,72116,34.7805784,-92.2410219,60,52000,2.94,C+,B,1976-01-01,100.0,824,0.01584615384615385,0.9507692307692308,1.01889661451744,0.5909626274065685,1.389378628251989,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 33.08
10,10,54_253,54,Little Rock,26,Conway,Faulkner,Westwood Gardens,,2950 Becky Road,Conway,AR,72034,35.071966,-92.472773,53,44647,3.83,B-,B-,2000-01-01,96.2,692,0.01549936165923802,0.8214661679396152,0.8562712116770491,0.7331670822942643,1.029113096535193,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 308
11,11,54_260,54,Little Rock,16,Gibson-Sherwood,Pulaski,Lynnwood,,8860 Thomas Street,Sherwood,AR,72120,34.835513,-92.225413,60,31620,2.33,C,B-,1992-01-01,100.0,474,0.01499051233396584,0.8994307400379506,0.8336721661262446,0.6011665046521316,0.9822862632084535,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 37.14
12,12,54_266,54,Little Rock,8,Alexander-Mabelvale,Pulaski,Royal Oak,,8621 Baseline Road,Little Rock,AR,72209,34.669552,-92.374453,71,46100,3.32,C,C+,1971-01-01,100.0,599,0.01299349240780911,0.9225379609544468,0.9185992740792879,0.6681638044914134,1.32845104909597,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 41.05
13,13,54_272,54,Little Rock,11,Midtown,Pulaski,Clearbrook Village,,619 Brookside Drive,Little Rock,AR,72205,34.758721,-92.372717,53,32967,1.46,C+,B,1973-01-01,92.5,571,0.01732035065368399,0.9179785846452513,0.9035798881929946,0.6403574087862993,1.30656152124354,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 22.03
14,14,54_276,54,Little Rock,13,Maumelle,Pulaski,Villas at Audubon,,104 Venezia Lane,Little Rock,AR,72212,34.8535546,-92.4079547,61,85400,7.63,B,B,2008-01-01,96.7,1248,0.0146135831381733,0.8914285714285715,1.005886612324316,0.5859154929577465,1.277910876856732,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 43.06
15,15,54_282,54,Little Rock,16,Gibson-Sherwood,Pulaski,Apple Valley Townhomes,,211 Apple Valley Drive,Sherwood,AR,72120,34.827667,-92.229981,66,72600,5.25,B-,C+,1996-01-01,100.0,885,0.0121900826446281,0.8045454545454546,0.8336721661262446,0.6011665046521316,0.9822862632084535,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 37.04
16,16,54_291,54,Little Rock,6,Oak Forest,Pulaski,Parkwood,,3510 South Bryant Street,Little Rock,AR,72204,34.72027,-92.351677,52,38606,1.45,C,C+,1973-01-01,78.8,621,0.01608558255193493,0.8364502927006165,0.941249804339461,0.8017298662177726,1.060524091293322,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 21.02
17,17,54_296,54,Little Rock,11,Midtown,Pulaski,Markham Oaks,,8118 West Markham Street,Little Rock,AR,72205,34.753923,-92.364694,52,45220,3.48,B-,B-,1956-01-01,94.2,963,0.02129588677576294,1.107386112339673,0.9035798881929946,0.6403574087862993,1.30656152124354,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 21.04
18,18,54_305,54,Little Rock,17,Jacksonville,Pulaski,Swiss Village,,1001 Quince Hill Road,Jacksonville,AR,72076,34.899501,-92.097755,53,19950,3.69,C,C+,1975-01-01,98.1,443,0.02220551378446115,1.176892230576441,0.8279865591427924,0.630832358565885,1.176892230576441,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 36.09
19,19,54_312,54,Little Rock,3,Upper Baseline,Pulaski,Berwyn Square,,6320 Butler Road,Little Rock,AR,72209,34.691659,-92.332392,64,36012,2.26,C+,C,1976-01-01,21.9,593,0.01646673331111852,1.053870931911585,0.9246133970379813,0.7750309023485785,1.053870931911585,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 20.02
20,20,54_317,54,Little Rock,7,Pulaski Heights,Pulaski,Barton Oaks,,107 Barton Street,Little Rock,AR,72205,34.7500842,-92.297389,54,43840,1.33,C,B-,1971-01-01,100.0,636,0.01450729927007299,0.7833941605839416,1.131500500685677,0.7485986742644494,1.481838096063167,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 48.01
21,21,54_940,54,Little Rock,22,Bryant,Saline,St. Regis at Hurricane Lake,,4013 Springhill Road,Bryant,AR,72019,34.6327951,-92.5171796,60,51477,7.58,B,B-,2008-01-01,100.0,889,0.01726984867027993,1.036190920216796,0.9051248830737012,0.8161561342169807,1.036190920216796,0.9692091156580273,0.5859154929577465,1.481838096063167,Census Tract 105.18
22,22,71_100,71,Nashville,6,North Nashville/Bordeaux,Davidson,Court Villa,,2612 West Heiman Street,Nashville,TN,37208,36.170105,-86.817401,66,48960,3.24,C+,C,1972-01-01,95.5,897,0.01832107843137255,1.209191176470588,1.830624523443652,1.209191176470588,2.210728319473636,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 136
23,23,71_106,71,Nashville,17,Goodlettsville - north,Davidson,Crestbrook Meadows Townhomes,,221 Aurora Avenue,Madison,TN,37115,36.28374,-86.703252,54,64800,6.91,C+,C,1984-01-01,94.4,1050,0.0162037037037037,0.875,1.297772387769308,0.875,1.65625,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 104.01
24,24,71_1237429,71,Nashville,22,Southeast/Brentwood,Davidson,"Lofts at Rose Monte, The",,2325 Zermatt Avenue,Nashville,TN,37211,36.0406881,-86.72144032,52,73311,6.31,B+,B-,2017-11-17,100.0,1777,0.02423920012003656,1.260438406241901,1.668348729190901,1.160368098159509,2.49794500723589,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 191.16
25,25,71_124,71,Nashville,19,Nashville Shores/Hermitage,Davidson,East Lake,,256 Stewarts Ferry Pike,Nashville,TN,37214,36.162067,-86.647259,61,40450,5.98,C,B-,1961-01-01,100.0,865,0.02138442521631644,1.304449938195303,1.48235565778741,1.074580123053046,2.042242830901112,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 155.02
26,26,71_1297541,71,Nashville,16,West Nashville,Davidson,647 Residences,,647 Vernon Avenue,Nashville,TN,37209,36.159982,-86.869525,50,85910,4.14,A-,C+,2021-09-30,,2643,0.03076475381212897,1.538237690606449,1.660749235914526,1.332142152023692,2.371816689659339,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 132.02
27,27,71_1308625,71,Nashville,21,Antioch - south,Davidson,"Lofts at Brentwood, The",,1616 Bell Road,Nashville,TN,37211,36.0442739,-86.6995704,70,48719,4.46,B+,B-,2020-01-01,95.7,1308,0.02684784170446848,1.879348919312794,1.455111645467176,1.133265513733469,1.879348919312794,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 191.12
28,28,71_1345,71,Nashville,5,Midtown/Music Row,Davidson,"Vibe at Marathon Village, The",Herman Street Redevelopment,1601 Herman Street,Nashville,TN,37208,36.165019,-86.800608,68,53780,2.34,B-,C,2017-06-01,95.6,1616,0.03004834510970621,2.043287467460022,2.564313240179119,1.993846153846154,3.273139207785296,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 142
29,29,71_14,71,Nashville,5,Midtown/Music Row,Davidson,Americana,,1906 Chet Atkins Place,Nashville,TN,37212,36.148877,-86.79627,66,43425,0.31,C+,B,1964-01-01,95.5,1324,0.03048934945308002,2.012297063903282,2.564313240179119,1.993846153846154,3.273139207785296,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 195.01
30,30,71_151,71,Nashville,15,West End/Green Hills,Davidson,Green Hills Manor,,5000 Hillsboro Pike,Nashville,TN,37203,36.09837,-86.821919,60,62400,3.48,C+,C+,1968-01-01,95.0,1234,0.01977564102564102,1.186538461538462,1.833404792007937,1.133319274567693,3.328379596117767,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 179.02
31,31,71_153,71,Nashville,30,Springfield/Greenbrier,Robertson,Green Meadow Townhouses,,508 Green Meadows Court,Greenbrier,TN,37073,36.439373,-86.805741,69,66240,6.19,B-,B,1997-01-01,100.0,826,0.01246980676328502,0.8604166666666666,1.085080383390022,0.8604166666666666,1.22235510916391,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 806.05
32,32,71_155,71,Nashville,15,West End/Green Hills,Davidson,Greenbriar,,3000 Franklin Pike,Nashville,TN,37204,36.111971,-86.773244,56,56800,2.84,C+,B,1980-01-01,100.0,1362,0.02397887323943662,1.342816901408451,1.833404792007937,1.133319274567693,3.328379596117767,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 178
33,33,71_171,71,Nashville,13,Southeast - east,Davidson,Haywood Meadows,,318 Faulkner Place,Nashville,TN,37211,36.070397,-86.709226,52,60840,6.03,B-,C+,1982-01-01,98.1,1338,0.02199211045364892,1.143589743589744,1.359817078263928,0.9603340292275574,2.015151515151515,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 190.03
34,34,71_222,71,Nashville,27,Franklin,Williamson,Magnolia Place,,813 Del Rio Pike,Franklin,TN,37064,35.934605,-86.886863,64,60732,4.77,B-,B,1979-01-01,98.4,1590,0.02618059672001581,1.675558190081012,1.646991335929381,0.7638312829525483,2.767882386202997,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 506.01
35,35,71_241,71,Nashville,11,Antioch - west,Davidson,Nashboro Village: Center Court,,740 Nashboro Blvd,Nashville,TN,37217,36.088833,-86.644063,50,37200,5.33,B-,C,1973-01-01,94.0,1239,0.03330645161290323,1.665322580645161,1.416500459948145,1.117385086823289,1.794308150865528,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 156.37
36,36,71_247,71,Nashville,7,Northeast Nashville,Davidson,Oak Park,,120 Oak Valley Drive,Nashville,TN,37207,36.231401,-86.76141,64,67520,3.92,C+,C,1971-01-01,95.3,1091,0.01615817535545024,1.034123222748815,1.317604158490341,1.034123222748815,1.601085094231867,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 110.01
37,37,71_26,71,Nashville,17,Goodlettsville - north,Davidson,Autumn Chase,,110 Harris Street,Goodlettsville,TN,37072,36.315135,-86.715643,69,60860,4.42,B-,C+,1971-01-01,95.7,1113,0.01828787380874137,1.261863292803155,1.297772387769308,0.875,1.65625,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 103.01
38,38,71_279,71,Nashville,17,Goodlettsville - north,Davidson,Rivergate Acres,,204 Safe Harbor Drive,Goodlettsville,TN,37072,36.298569,-86.721219,60,38400,7.06,C,C+,1985-01-01,100.0,1060,0.02760416666666667,1.65625,1.297772387769308,0.875,1.65625,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 103.02
39,39,71_290,71,Nashville,29,Ashland City,Cheatham,Royal Oaks,,206 Stratton Blvd,Ashland City,TN,37015,36.277228,-87.054162,53,38750,3.64,C,C+,1970-01-01,60.4,813,0.02098064516129032,1.111974193548387,1.278169172582708,1.111974193548387,1.449352417005168,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 703
40,40,71_35,71,Nashville,36,Murfreesboro - north,Rutherford,Belle Aire,,1207 Sloan Street,Murfreesboro,TN,37130,35.85756,-86.371675,68,37637,3.92,C+,C+,1976-01-01,97.1,1140,0.03028934293381513,2.059675319499429,1.341540681143537,0.7054081289889149,2.059675319499429,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 416.01
41,41,71_38,71,Nashville,38,Murfreesboro - south,Rutherford,Bellwood Trace,,801 Naylor Avenue,Murfreesboro,TN,37130,35.836161,-86.389551,60,34000,3.66,C,C+,1983-01-01,100.0,873,0.02567647058823529,1.540588235294118,1.266484412130075,1.034696282683818,1.540588235294118,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 420
42,42,71_429,71,Nashville,15,West End/Green Hills,Davidson,"Marquee at Belle Meade, The",,4400 Ridgefield Way,Nashville,TN,37205,36.125152,-86.844235,54,59285,3.99,A,A,2008-01-01,100.0,2298,0.03876191279413005,2.093143290883023,1.833404792007937,1.133319274567693,3.328379596117767,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 180
43,43,71_431,71,Nashville,14,Southeast - west,Davidson,McMurray,,5135 Nolensville Road,Nashville,TN,37211,36.055698,-86.715855,70,65390,5.34,C+,D,1972-01-01,98.6,889,0.0135953509710965,0.9516745679767549,1.246951979377306,0.9169795221843002,1.72160064509626,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 191.05
44,44,71_466,71,Nashville,5,Midtown/Music Row,Davidson,Village South,,801 Inverness Avenue,Nashville,TN,37204,36.124433,-86.778594,55,35750,2.82,C+,B-,1960-01-01,98.2,1296,0.03625174825174825,1.993846153846154,2.564313240179119,1.993846153846154,3.273139207785296,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 171
45,45,71_515,71,Nashville,37,Murfreesboro - east,Rutherford,Dana Downs Townhomes,,1400 Lascassas Pike,Murfreesboro,TN,37130,35.858059,-86.368045,54,57906,3.85,B+,C+,2006-01-01,96.3,1049,0.01811556660795082,0.9782405968293442,1.264244370433761,0.9782405968293442,1.880502673796792,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 414.06
46,46,71_520,71,Nashville,37,Murfreesboro - east,Rutherford,Hamlet Square Townhomes,,2304 Willowbrook Drive,Murfreesboro,TN,37130,35.86537,-86.351761,56,67200,14.0,B+,C+,1998-01-01,100.0,1288,0.01916666666666667,1.073333333333333,1.264244370433761,0.9782405968293442,1.880502673796792,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 414.07
47,47,71_543,71,Nashville,33,La Vergne/Smyrna,Rutherford,Park 1Eleven West,Country Village,11747 Old Nashville Hwy,Smyrna,TN,37167,35.961508,-86.522728,54,49200,4.8,B-,B-,1977-01-01,94.4,1145,0.02327235772357724,1.256707317073171,1.363580852845753,1.087976641523863,1.766084739113378,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 403.08
48,48,71_560,71,Nashville,38,Murfreesboro - south,Rutherford,River Trace,Tivoli Place,325 Warrior Drive,Murfreesboro,TN,37128,35.807068,-86.402781,61,75629,9.83,B,C+,1990-01-01,95.1,1321,0.01746684472887385,1.065477528461305,1.266484412130075,1.034696282683818,1.540588235294118,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 418
49,49,71_561,71,Nashville,37,Murfreesboro - east,Rutherford,Condos at the Villager,Villager Condos,2850 Middle Tennessee Blvd,Murfreesboro,TN,37130,35.856624,-86.369968,64,35200,5.63,C+,C+,1971-01-01,96.9,880,0.025,1.6,1.264244370433761,0.9782405968293442,1.880502673796792,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 414.06
50,50,71_63,71,Nashville,14,Southeast - west,Davidson,Candlewood,,530 Harding Place,Nashville,TN,37211,36.077188,-86.736267,70,62594,5.33,C+,C+,1973-01-01,100.0,1041,0.01663098699555868,1.164169089689108,1.246951979377306,0.9169795221843002,1.72160064509626,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 189.01
51,51,71_658,71,Nashville,5,Midtown/Music Row,Davidson,Midtown Place,,1016 18th Avenue South,Nashville,TN,37212,36.14566,-86.79509,60,44144,0.52,B,B,2012-08-16,100.0,1700,0.03851032982964842,2.310619789778905,2.564313240179119,1.993846153846154,3.273139207785296,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 164
52,52,71_723,71,Nashville,1,Downtown - north,Davidson,Lofts at the Reserve,,301 Rosa L. Parks Blvd,Nashville,TN,37203,36.163081,-86.78543,62,45449,1.69,B+,B,2014-07-11,96.8,1855,0.04081497942749016,2.53052872450439,2.626927823928431,1.916931258539846,3.749964953598564,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 195.03
53,53,71_751,71,Nashville,4,Downtown - south,Davidson,Bransford House,,704 Berry Road,Nashville,TN,37204,36.12052,-86.76925,64,54400,2.16,C+,C+,1968-01-01,100.0,1160,0.02132352941176471,1.364705882352941,1.990911071102288,1.364705882352941,2.756785714285714,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 172
54,54,71_796,71,Nashville,8,East Nashville/Inglewood,Davidson,"Eastland, The",,1035 West Eastland Avenue,Nashville,TN,37206,36.18399,-86.74981,53,30445,0.8,B,C+,2017-12-11,98.1,1559,0.05120709476104451,2.713976022335359,1.99342964551801,1.229312869779158,2.713976022335359,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 117
55,55,71_82,71,Nashville,15,West End/Green Hills,Davidson,Chateau,,2000 24th Avenue South,Nashville,TN,37212,36.133176,-86.805533,66,56884,1.8,C+,B,1958-01-01,98.5,1088,0.01912664369594262,1.262358483932213,1.833404792007937,1.133319274567693,3.328379596117767,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 168
56,56,71_823,71,Nashville,8,East Nashville/Inglewood,Davidson,Heritage East,,821 Porter Road,Nashville,TN,37206,36.185335,-86.730713,55,46791,2.2,A-,C,2018-11-15,85.5,1790,0.0382552200209442,2.104037101151931,1.99342964551801,1.229312869779158,2.713976022335359,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 117
57,57,71_882,71,Nashville,20,Antioch - east,Davidson,Davenport Condominiums,,125 Davenport Drive,Nashville,TN,37217,36.076661,-86.633715,53,64285,6.7,B,C,2016-01-27,94.3,1514,0.02355137279303103,1.248222758030645,1.367585171050184,1.196743805776566,1.714820813929945,1.620293744725178,0.7054081289889149,3.749964953598564,Census Tract 156.18
58,58,73_1092,73,Birmingham,6,Hoover - north,Jefferson,V - Apartments,Vestavia Gardens,1904 Vestavia Court,Vestavia Hills,AL,35216,33.450452,-86.790168,50,57827,3.43,B,A-,1960-01-01,100.0,1341,0.02318985940823491,1.159492970411745,1.103656866769449,0.7704861018218786,2.212712981496851,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 129.21
59,59,73_13,73,Birmingham,17,Pleasant Grove,Jefferson,Autumn Brook,,301 Autumn Brook Terrace,Hueytown,AL,35023,33.456878,-86.993255,60,64400,2.79,C+,C+,1996-01-01,100.0,782,0.01214285714285714,0.7285714285714285,0.827836806376052,0.7285714285714285,0.9211753433407857,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 100.01
60,60,73_141,73,Birmingham,4,Birmingham - east,Jefferson,Fifth Avenue,Forest Hills,3800 5th Avenue South,Birmingham,AL,35222,33.5205602,-86.7762383,54,27144,1.27,C,C,1979-01-01,94.4,712,0.02623047450633658,1.416445623342175,1.401368966050236,0.892975036104807,2.344652486403977,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 24.01
61,61,73_15,73,Birmingham,6,Hoover - north,Jefferson,Blue Ridge Villas,,1236 Blue Ridge Blvd,Hoover,AL,35226,33.4277311,-86.8229362,53,61160,5.68,B,B,1997-01-01,100.0,960,0.01569653368214519,0.8319162851536952,1.103656866769449,0.7704861018218786,2.212712981496851,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 144.05
62,62,73_259,73,Birmingham,11,Center Point,Jefferson,Highland Park,Magnolia Trace,344 20th Avenue NE,Birmingham,AL,35215,33.641207,-86.674294,56,59450,3.77,B-,C+,1973-01-01,100.0,709,0.0119259882253995,0.6678553406223717,0.8227655115317458,0.6135854174145428,1.048513302034429,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 118.06
63,63,73_269,73,Birmingham,6,Hoover - north,Jefferson,Vestawood,,1716 Vestawood Court,Vestavia Hills,AL,35216,33.418032,-86.8059359,64,74758,5.03,B-,B+,1973-01-01,100.0,900,0.01203884534096685,0.7704861018218786,1.103656866769449,0.7704861018218786,2.212712981496851,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 129.20
64,64,73_270,73,Birmingham,6,Hoover - north,Jefferson,"Heights of Hoover, The",Warringwood Heights,3267 Warringwood Drive,Hoover,AL,35216,33.402214,-86.793239,50,46656,3.35,C+,B,1969-01-01,96.0,939,0.02012602880658436,1.006301440329218,1.103656866769449,0.7704861018218786,2.212712981496851,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 129.08
65,65,73_29,73,Birmingham,17,Pleasant Grove,Jefferson,Eagle Point,,204 Cherry Court,Hueytown,AL,35023,33.4572695,-86.9973543,68,71600,3.59,C+,C+,1973-01-01,98.5,788,0.01100558659217877,0.7483798882681564,0.827836806376052,0.7285714285714285,0.9211753433407857,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 100.01
66,66,73_321,73,Birmingham,27,Tuscaloosa - east,Tuscaloosa,River Pointe,,608 Jack Warner Pkwy,Tuscaloosa,AL,35404,33.2196558,-87.5288056,68,34700,1.25,C,B-,1970-01-01,100.0,584,0.0168299711815562,1.144438040345821,0.8374484067732698,0.6045899244622984,1.144438040345821,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 126
67,67,73_322,73,Birmingham,25,Tuscaloosa - west,Tuscaloosa,Crestmont Manor,,2433 Main Avenue,Northport,AL,35476,33.2342562,-87.5868666,65,54900,4.3,C+,C+,1979-01-01,98.5,712,0.01296903460837887,0.8429872495446266,1.112441312011347,0.7032418952618454,2.042084658673844,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 104.03
68,68,73_323,73,Birmingham,27,Tuscaloosa - east,Tuscaloosa,Windsor Hill,,1515 Kicker Road,Tuscaloosa,AL,35404,33.1965795,-87.5117676,60,69000,2.88,B-,B-,1979-01-01,100.0,728,0.01055072463768116,0.6330434782608695,0.8374484067732698,0.6045899244622984,1.144438040345821,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 121.01
69,69,73_324,73,Birmingham,26,Tuscaloosa - central,Tuscaloosa,Forest Lake,,2231 Forest Lake Drive,Tuscaloosa,AL,35401,33.1890219,-87.5339254,59,30420,2.43,C,C+,1970-01-01,91.5,577,0.01896778435239974,1.119099276791584,0.8836206040872894,0.5493885661877101,1.198369565217391,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 120.01
70,70,73_334,73,Birmingham,27,Tuscaloosa - east,Tuscaloosa,Claymont,,2602 Claybrook Drive,Tuscaloosa,AL,35404,33.202635,-87.502876,60,36900,2.88,C,C+,1963-01-01,98.3,453,0.01227642276422764,0.7365853658536585,0.8374484067732698,0.6045899244622984,1.144438040345821,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 121.02
71,71,73_335,73,Birmingham,27,Tuscaloosa - east,Tuscaloosa,Court Woods,,1600 Veterans Memorial Pkwy,Tuscaloosa,AL,35404,33.1982992,-87.5164585,60,69000,5.0,B-,B-,1985-01-01,100.0,856,0.01240579710144928,0.7443478260869565,0.8374484067732698,0.6045899244622984,1.144438040345821,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 121.02
72,72,73_347,73,Birmingham,26,Tuscaloosa - central,Tuscaloosa,Cornerstone,,601 11th Street,Tuscaloosa,AL,35401,33.2043865,-87.5442985,54,39744,1.12,C+,C+,2001-01-01,98.1,882,0.02219202898550725,1.198369565217391,0.8836206040872894,0.5493885661877101,1.198369565217391,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 114.01
73,73,73_350,73,Birmingham,26,Tuscaloosa - central,Tuscaloosa,Churchill Downs/Churchill II,,1420 8th Street,Tuscaloosa,AL,35401,33.208968,-87.55664,52,34800,1.12,C,B-,1973-01-01,100.0,636,0.01827586206896552,0.950344827586207,0.8836206040872894,0.5493885661877101,1.198369565217391,1.109961227258461,0.5303095289155765,3.347895315198135,Census Tract 114.02
